time_s,time_min,time_h,in_sunlight,solar_power_w,load_power_w,battery_power_w,battery_soc_true,battery_soc_measured,battery_voltage_true,battery_voltage_measured,battery_current_true,battery_current_measured,battery_temp_true,battery_temp_measured,electronics_temp_true,electronics_temp_measured,battery_heat_w,electronics_heat_w,wheel_target_speed_rpm,wheel_speed_true,wheel_speed_measured,wheel_torque_nm,wheel_current_true,wheel_current_measured,wheel_temp_true,wheel_temp_measured,solar_degradation,battery_degradation,thermal_anomaly,wheel_degradation,fault_active,fault_type,fault_progress,fault_severity,fault_label,fault_requested_severity,fault_effective_severity,scenario_id,scenario_fault_type,scenario_start_time_h,scenario_severity,scenario_profile,scenario_ramp_duration_h,scenario_sensor_noise_scale,scenario_random_seed,scenario_internal_fault_name
0.0,0.0,0.0,1,600.0,350.0,-250.0,90.37202380952381,90.47412227775091,29.61488095238095,29.629950109132725,-8.44170200791912,-8.427054524773544,22.022336622077468,21.930392108988478,24.023,23.933067713944016,6.700986623240457,17.5,3000.0,3000.0,3003.0572481674876,0.0006283185307179586,0.16570796326794895,0.1668982832328786,24.979227572821976,25.11214735380074,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2770066408652321,0.0,22,battery_degradation,2.83718557682018,0.2770066408652321,abrupt,0.0,0.7745387836476865,726014153,battery_degradation
60.0,1.0,0.016666666666666666,1,601.2556165273943,354.15823381635516,-247.09738271103913,90.7397282480819,90.89674048574439,29.629589129923275,29.608025442092806,-8.339548065534684,-8.279382104811313,22.0440820855283,22.043343332743714,24.046231823381635,23.85649382297144,6.563844954989063,17.70791169081776,3103.9558454088797,3051.97792270444,3048.1484930967013,0.0019890973650273443,0.1997274341256836,0.19757999707160528,24.95874847619419,24.926940220008905,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2770066408652321,0.0,22,battery_degradation,2.83718557682018,0.2770066408652321,abrupt,0.0,0.7745387836476865,726014153,battery_degradation
120.0,2.0,0.03333333333333333,1,602.5051158172811,358.134732861516,-244.37038295576508,91.10337465128988,91.05407767946336,29.644134986051597,29.657088884868383,-8.243464788928678,-8.276566011319819,22.065272182808812,22.09091965911362,24.069675442080733,24.058681482672437,6.436376938104555,17.9067366430758,3203.3683215379,3127.67312212117,3130.231076422175,0.002620900448055877,0.21552251120139693,0.21674954643469646,24.938546098704002,25.05532548088361,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2770066408652321,0.0,22,battery_degradation,2.83718557682018,0.2770066408652321,abrupt,0.0,0.7745387836476865,726014153,battery_degradation
180.0,3.0,0.05,1,603.7424104347197,361.7557050458495,-241.98670538887018,91.46347391526143,91.39469119432866,29.658538956610457,29.68100993349752,-8.159090565549752,-8.135806843130688,22.08596608540712,22.082943676550798,24.093293609048672,24.097368751616283,6.325660708547438,18.087785252292473,3293.8926261462366,3210.7828741337034,3213.785312182612,0.002830866546587775,0.22077166366469436,0.22178148602457004,24.918597552843362,24.921138252859187,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2770066408652321,0.0,22,battery_degradation,2.83718557682018,0.2770066408652321,abrupt,0.0,0.7745387836476865,726014153,battery_degradation
240.0,4.0,0.06666666666666667,1,604.961472404706,364.8628965095479,-240.0985758951581,91.82076346272446,91.94132166552917,29.67283053850898,29.708388414380973,-8.091529238626613,-8.104137988631493,22.10624304767322,22.198418007807845,24.117033549827237,24.046935781422377,6.23782763356395,18.243144825477398,3371.572412738697,3291.1776434362005,3295.1018282661853,0.002777194931208119,0.21942987328020297,0.2126271980461195,24.898879660493158,24.91850455591868,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2770066408652321,0.0,22,battery_degradation,2.83718557682018,0.2770066408652321,abrupt,0.0,0.7745387836476865,726014153,battery_degradation
300.0,5.0,0.08333333333333333,1,606.156362579862,367.3205080756888,-238.83585450417326,92.17617396049855,92.04808736901842,29.68704695841994,29.656288049094535,-8.045119975681306,-8.02504900488695,22.126198644166678,22.050194854392522,24.140829332236187,24.02419200069691,6.17791643384851,18.36602540378444,3433.0127018922194,3362.0951726642097,3363.3606385429616,0.0025459192073639977,0.21364798018409992,0.2050147453039725,24.879369033248576,24.85954752812165,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2770066408652321,0.0,22,battery_degradation,2.83718557682018,0.2770066408652321,abrupt,0.0,0.7745387836476865,726014153,battery_degradation
360.0,6.0,0.1,1,607.3212595753644,369.0211303259031,-238.3001292494613,92.53078724807214,92.55365059711225,29.701231489922886,29.708472205373543,-8.023240697285983,-8.01530273750925,22.145940756644766,22.018456680647564,24.16460481061089,24.178782236237623,6.149791302926885,18.451056516295154,3475.5282581475767,3418.811715405893,3412.9584432450442,0.0021889911831264744,0.20472477957816185,0.20969898222475147,24.860041723756545,24.726134027565294,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2770066408652321,0.0,22,battery_degradation,2.83718557682018,0.2770066408652321,abrupt,0.0,0.7745387836476865,726014153,battery_degradation
420.0,7.0,0.11666666666666667,1,608.450488130146,369.8904379073655,-238.56005022278055,92.88578732280843,92.76669305677108,29.715431492912337,29.705773569491665,-8.028153664188972,-8.021790210740177,22.165585445773118,22.20903320563022,24.18827701591674,24.226267763264904,6.156100100466465,18.494521895368276,3497.2609476841367,3458.036331545015,3459.393284348915,0.0017429323004629288,0.1935733075115732,0.1944933800472019,24.84087334921582,24.840123259896284,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2770066408652321,0.0,22,battery_degradation,2.83718557682018,0.2770066408652321,abrupt,0.0,0.7745387836476865,726014153,battery_degradation
480.0,8.0,0.13333333333333333,1,609.5385467561977,369.8904379073655,-239.64810884883218,93.2424065324049,93.39057716560636,29.729696261296198,29.726948401190224,-8.060900008615953,-8.080684827863116,22.18525276215152,22.24259747795449,24.211759843580143,24.23143087367674,6.198248715912373,18.494521895368276,3497.2609476841367,3477.6486396145756,3479.154988428899,0.0012376984602625,0.18094246150656249,0.1749792746730363,24.82183963129007,24.779995388430326,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2770066408652321,0.0,22,battery_degradation,2.83718557682018,0.2770066408652321,abrupt,0.0,0.7745387836476865,726014153,battery_degradation
540.0,9.0,0.15,1,610.5801345412646,369.0211303259031,-241.55900421536148,93.60186933629682,93.57323619699407,29.74407477345187,29.71695790415163,-8.121247880635556,-8.096920578672611,22.20506249014894,22.275892676242442,24.234967877864094,24.38202726557756,6.2763733710982015,18.451056516295154,3475.5282581475767,3476.588448881076,3481.424490885569,0.0007006012993672623,0.16751503248418156,0.1726275432030991,24.802917168998125,24.764435582085326,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2770066408652321,0.0,22,battery_degradation,2.83718557682018,0.2770066408652321,abrupt,0.0,0.7745387836476865,726014153,battery_degradation
