time_s,time_min,time_h,in_sunlight,solar_power_w,load_power_w,battery_power_w,battery_soc_true,battery_soc_measured,battery_voltage_true,battery_voltage_measured,battery_current_true,battery_current_measured,battery_temp_true,battery_temp_measured,electronics_temp_true,electronics_temp_measured,battery_heat_w,electronics_heat_w,wheel_target_speed_rpm,wheel_speed_true,wheel_speed_measured,wheel_torque_nm,wheel_current_true,wheel_current_measured,wheel_temp_true,wheel_temp_measured,solar_degradation,battery_degradation,thermal_anomaly,wheel_degradation,fault_active,fault_type,fault_progress,fault_severity,fault_label,fault_requested_severity,fault_effective_severity,scenario_id,scenario_fault_type,scenario_start_time_h,scenario_severity,scenario_profile,scenario_ramp_duration_h,scenario_sensor_noise_scale,scenario_random_seed,scenario_internal_fault_name
0.0,0.0,0.0,1,600.0,350.0,-250.0,90.37202380952381,90.62646165471936,29.61488095238095,29.672667409826833,-8.44170200791912,-8.452870936583558,22.022336622077468,22.172565596864278,24.023,23.927145140972662,6.700986623240457,17.5,3000.0,3000.0,2995.2796611293347,0.0006283185307179586,0.16570796326794895,0.17014015981996639,24.979227572821976,25.045342168698365,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2061391412940021,0.0,54,thermal_anomaly,2.6828385640696006,0.2061391412940021,abrupt,0.0,0.998249578627866,926051455,thermal_anomaly
60.0,1.0,0.016666666666666666,1,601.2556165273943,354.15823381635516,-247.09738271103913,90.7397282480819,90.58896164780269,29.629589129923275,29.59784103439502,-8.339548065534684,-8.246117594805906,22.0440820855283,22.172134372849776,24.046231823381635,23.8535971373365,6.563844954989063,17.70791169081776,3103.9558454088797,3051.97792270444,3055.228108856659,0.0019890973650273443,0.1997274341256836,0.20124525861309403,24.95874847619419,24.993384727290326,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2061391412940021,0.0,54,thermal_anomaly,2.6828385640696006,0.2061391412940021,abrupt,0.0,0.998249578627866,926051455,thermal_anomaly
120.0,2.0,0.03333333333333333,1,602.5051158172811,358.134732861516,-244.37038295576508,91.10337465128988,90.88409461606267,29.644134986051597,29.707959526179373,-8.243464788928678,-8.246461030783841,22.065272182808812,22.034516023114815,24.069675442080733,24.05564288575169,6.436376938104555,17.9067366430758,3203.3683215379,3127.67312212117,3132.090632362535,0.002620900448055877,0.21552251120139693,0.2127795348926638,24.938546098704002,24.95854287989464,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2061391412940021,0.0,54,thermal_anomaly,2.6828385640696006,0.2061391412940021,abrupt,0.0,0.998249578627866,926051455,thermal_anomaly
180.0,3.0,0.05,1,603.7424104347197,361.7557050458495,-241.98670538887018,91.46347391526143,91.59293874608129,29.658538956610457,29.687226452298873,-8.159090565549752,-8.141839058445337,22.08596608540712,22.016467586913713,24.093293609048672,24.05673350873305,6.325660708547438,18.087785252292473,3293.8926261462366,3210.7828741337034,3207.0056101680693,0.002830866546587775,0.22077166366469436,0.2176589159567874,24.918597552843362,24.96209632463186,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2061391412940021,0.0,54,thermal_anomaly,2.6828385640696006,0.2061391412940021,abrupt,0.0,0.998249578627866,926051455,thermal_anomaly
240.0,4.0,0.06666666666666667,1,604.961472404706,364.8628965095479,-240.0985758951581,91.82076346272446,91.85202283934083,29.67283053850898,29.613008295332765,-8.091529238626613,-8.024838178525027,22.10624304767322,22.21847226837622,24.117033549827237,24.043056387342176,6.23782763356395,18.243144825477398,3371.572412738697,3291.1776434362005,3288.3836412248666,0.002777194931208119,0.21942987328020297,0.20876505292570158,24.898879660493158,24.899146843316487,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2061391412940021,0.0,54,thermal_anomaly,2.6828385640696006,0.2061391412940021,abrupt,0.0,0.998249578627866,926051455,thermal_anomaly
300.0,5.0,0.08333333333333333,1,606.156362579862,367.3205080756888,-238.83585450417326,92.17617396049855,91.90121600656575,29.68704695841994,29.6675790461999,-8.045119975681306,-8.052246714713684,22.126198644166678,21.971541329825442,24.140829332236187,23.966977493537467,6.17791643384851,18.36602540378444,3433.0127018922194,3362.0951726642097,3361.8023002703817,0.0025459192073639977,0.21364798018409992,0.21749732467334926,24.879369033248576,24.983842456972905,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2061391412940021,0.0,54,thermal_anomaly,2.6828385640696006,0.2061391412940021,abrupt,0.0,0.998249578627866,926051455,thermal_anomaly
360.0,6.0,0.1,1,607.3212595753644,369.0211303259031,-238.3001292494613,92.53078724807214,92.02016941258528,29.701231489922886,29.72746056745158,-8.023240697285983,-8.048878418317742,22.145940756644766,22.186281089821108,24.16460481061089,24.060656094051414,6.149791302926885,18.451056516295154,3475.5282581475767,3418.811715405893,3426.124177149076,0.0021889911831264744,0.20472477957816185,0.20849910352555062,24.860041723756545,24.77303045411112,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2061391412940021,0.0,54,thermal_anomaly,2.6828385640696006,0.2061391412940021,abrupt,0.0,0.998249578627866,926051455,thermal_anomaly
420.0,7.0,0.11666666666666667,1,608.450488130146,369.8904379073655,-238.56005022278055,92.88578732280843,92.65467821932252,29.715431492912337,29.71488775236929,-8.028153664188972,-8.019983388604194,22.165585445773118,22.177672355008163,24.18827701591674,24.07585015669945,6.156100100466465,18.494521895368276,3497.2609476841367,3458.036331545015,3464.055661295015,0.0017429323004629288,0.1935733075115732,0.1989148372090112,24.84087334921582,24.877013302623364,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2061391412940021,0.0,54,thermal_anomaly,2.6828385640696006,0.2061391412940021,abrupt,0.0,0.998249578627866,926051455,thermal_anomaly
480.0,8.0,0.13333333333333333,1,609.5385467561977,369.8904379073655,-239.64810884883218,93.2424065324049,93.33117304692726,29.729696261296198,29.689361553323064,-8.060900008615953,-8.076280971370252,22.18525276215152,22.1891219137853,24.211759843580143,24.12282335233428,6.198248715912373,18.494521895368276,3497.2609476841367,3477.6486396145756,3480.953538049826,0.0012376984602625,0.18094246150656249,0.17491622423403383,24.82183963129007,24.848570143371507,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2061391412940021,0.0,54,thermal_anomaly,2.6828385640696006,0.2061391412940021,abrupt,0.0,0.998249578627866,926051455,thermal_anomaly
540.0,9.0,0.15,1,610.5801345412646,369.0211303259031,-241.55900421536148,93.60186933629682,93.94519083179277,29.74407477345187,29.77016020784101,-8.121247880635556,-8.179265158977064,22.20506249014894,22.123449941888467,24.234967877864094,24.340450709129183,6.2763733710982015,18.451056516295154,3475.5282581475767,3476.588448881076,3479.467205440593,0.0007006012993672623,0.16751503248418156,0.16821298710966406,24.802917168998125,24.79090900498683,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.2061391412940021,0.0,54,thermal_anomaly,2.6828385640696006,0.2061391412940021,abrupt,0.0,0.998249578627866,926051455,thermal_anomaly
