time_s,time_min,time_h,in_sunlight,solar_power_w,load_power_w,battery_power_w,battery_soc_true,battery_soc_measured,battery_voltage_true,battery_voltage_measured,battery_current_true,battery_current_measured,battery_temp_true,battery_temp_measured,electronics_temp_true,electronics_temp_measured,battery_heat_w,electronics_heat_w,wheel_target_speed_rpm,wheel_speed_true,wheel_speed_measured,wheel_torque_nm,wheel_current_true,wheel_current_measured,wheel_temp_true,wheel_temp_measured,solar_degradation,battery_degradation,thermal_anomaly,wheel_degradation,fault_active,fault_type,fault_progress,fault_severity,fault_label,fault_requested_severity,fault_effective_severity,scenario_id,scenario_fault_type,scenario_start_time_h,scenario_severity,scenario_profile,scenario_ramp_duration_h,scenario_sensor_noise_scale,scenario_random_seed,scenario_internal_fault_name
0.0,0.0,0.0,1,600.0,350.0,-250.0,90.37202380952381,89.99411426469607,29.61488095238095,29.63330908123351,-8.44170200791912,-8.452936290640652,22.022336622077468,22.182791219844578,24.023,23.916701927071582,6.700986623240457,17.5,3000.0,3000.0,2999.4348210212374,0.0006283185307179586,0.16570796326794895,0.17134484603018363,24.979227572821976,24.73575947620755,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3169771551324382,0.0,92,battery_voltage_sensor_drift,2.8420226208053005,0.3169771551324382,gradual,0.4600704982671069,1.370105985628116,867019684,postprocessed_sensor_fault
60.0,1.0,0.016666666666666666,1,601.2556165273943,354.15823381635516,-247.09738271103913,90.7397282480819,90.7751056312835,29.629589129923275,29.641634133908365,-8.339548065534684,-8.287418756345362,22.0440820855283,22.188625028955183,24.046231823381635,23.98345628577176,6.563844954989063,17.70791169081776,3103.9558454088797,3051.97792270444,3060.531447882735,0.0019890973650273443,0.1997274341256836,0.20308535162626465,24.95874847619419,25.049404362914935,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3169771551324382,0.0,92,battery_voltage_sensor_drift,2.8420226208053005,0.3169771551324382,gradual,0.4600704982671069,1.370105985628116,867019684,postprocessed_sensor_fault
120.0,2.0,0.03333333333333333,1,602.5051158172811,358.134732861516,-244.37038295576508,91.10337465128988,91.49039973197056,29.644134986051597,29.626092425260687,-8.243464788928678,-8.207134401988638,22.065272182808812,21.998659558899472,24.069675442080733,23.955694830167534,6.436376938104555,17.9067366430758,3203.3683215379,3127.67312212117,3130.0666790049577,0.002620900448055877,0.21552251120139693,0.22183840479644512,24.938546098704002,24.943318630749246,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3169771551324382,0.0,92,battery_voltage_sensor_drift,2.8420226208053005,0.3169771551324382,gradual,0.4600704982671069,1.370105985628116,867019684,postprocessed_sensor_fault
180.0,3.0,0.05,1,603.7424104347197,361.7557050458495,-241.98670538887018,91.46347391526143,91.8588989066124,29.658538956610457,29.739836228725615,-8.159090565549752,-8.198071896919691,22.08596608540712,22.027198452322228,24.093293609048672,23.888553139385074,6.325660708547438,18.087785252292473,3293.8926261462366,3210.7828741337034,3199.9991803350586,0.002830866546587775,0.22077166366469436,0.2313832101286187,24.918597552843362,24.85822966495326,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3169771551324382,0.0,92,battery_voltage_sensor_drift,2.8420226208053005,0.3169771551324382,gradual,0.4600704982671069,1.370105985628116,867019684,postprocessed_sensor_fault
240.0,4.0,0.06666666666666667,1,604.961472404706,364.8628965095479,-240.0985758951581,91.82076346272446,92.28460790912938,29.67283053850898,29.670518884116436,-8.091529238626613,-8.07718040945188,22.10624304767322,22.139590083043814,24.117033549827237,24.047054057981114,6.23782763356395,18.243144825477398,3371.572412738697,3291.1776434362005,3303.169654463639,0.002777194931208119,0.21942987328020297,0.21926980390618467,24.898879660493158,24.95474057350053,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3169771551324382,0.0,92,battery_voltage_sensor_drift,2.8420226208053005,0.3169771551324382,gradual,0.4600704982671069,1.370105985628116,867019684,postprocessed_sensor_fault
300.0,5.0,0.08333333333333333,1,606.156362579862,367.3205080756888,-238.83585450417326,92.17617396049855,91.65759928280431,29.68704695841994,29.7231690902145,-8.045119975681306,-8.045388032381492,22.126198644166678,22.129056052374867,24.140829332236187,24.276931995025897,6.17791643384851,18.36602540378444,3433.0127018922194,3362.0951726642097,3365.972629227257,0.0025459192073639977,0.21364798018409992,0.1997624770959926,24.879369033248576,24.860036149768675,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3169771551324382,0.0,92,battery_voltage_sensor_drift,2.8420226208053005,0.3169771551324382,gradual,0.4600704982671069,1.370105985628116,867019684,postprocessed_sensor_fault
360.0,6.0,0.1,1,607.3212595753644,369.0211303259031,-238.3001292494613,92.53078724807214,92.72732573880576,29.701231489922886,29.723150432756718,-8.023240697285983,-8.070676728831378,22.145940756644766,22.349554513402996,24.16460481061089,24.104151016850395,6.149791302926885,18.451056516295154,3475.5282581475767,3418.811715405893,3412.245441525452,0.0021889911831264744,0.20472477957816185,0.21209257801042225,24.860041723756545,24.89239354721405,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3169771551324382,0.0,92,battery_voltage_sensor_drift,2.8420226208053005,0.3169771551324382,gradual,0.4600704982671069,1.370105985628116,867019684,postprocessed_sensor_fault
420.0,7.0,0.11666666666666667,1,608.450488130146,369.8904379073655,-238.56005022278055,92.88578732280843,93.22163006479853,29.715431492912337,29.742122050010906,-8.028153664188972,-8.048448127571877,22.165585445773118,21.912871898358805,24.18827701591674,24.076402178943134,6.156100100466465,18.494521895368276,3497.2609476841367,3458.036331545015,3449.997520063991,0.0017429323004629288,0.1935733075115732,0.19325648544705196,24.84087334921582,24.699123852497177,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3169771551324382,0.0,92,battery_voltage_sensor_drift,2.8420226208053005,0.3169771551324382,gradual,0.4600704982671069,1.370105985628116,867019684,postprocessed_sensor_fault
480.0,8.0,0.13333333333333333,1,609.5385467561977,369.8904379073655,-239.64810884883218,93.2424065324049,92.84785804292808,29.729696261296198,29.787072776266044,-8.060900008615953,-8.007969920636206,22.18525276215152,22.029409005501588,24.211759843580143,24.28533342215484,6.198248715912373,18.494521895368276,3497.2609476841367,3477.6486396145756,3476.95734640665,0.0012376984602625,0.18094246150656249,0.178857613706903,24.82183963129007,24.909393136188186,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3169771551324382,0.0,92,battery_voltage_sensor_drift,2.8420226208053005,0.3169771551324382,gradual,0.4600704982671069,1.370105985628116,867019684,postprocessed_sensor_fault
540.0,9.0,0.15,1,610.5801345412646,369.0211303259031,-241.55900421536148,93.60186933629682,93.55035167989936,29.74407477345187,29.77458881069427,-8.121247880635556,-8.151519933823828,22.20506249014894,21.985109397837054,24.234967877864094,24.2636210348566,6.2763733710982015,18.451056516295154,3475.5282581475767,3476.588448881076,3471.7294153299254,0.0007006012993672623,0.16751503248418156,0.1672676318898294,24.802917168998125,24.6252248781627,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3169771551324382,0.0,92,battery_voltage_sensor_drift,2.8420226208053005,0.3169771551324382,gradual,0.4600704982671069,1.370105985628116,867019684,postprocessed_sensor_fault
