time_s,time_min,time_h,in_sunlight,solar_power_w,load_power_w,battery_power_w,battery_soc_true,battery_soc_measured,battery_voltage_true,battery_voltage_measured,battery_current_true,battery_current_measured,battery_temp_true,battery_temp_measured,electronics_temp_true,electronics_temp_measured,battery_heat_w,electronics_heat_w,wheel_target_speed_rpm,wheel_speed_true,wheel_speed_measured,wheel_torque_nm,wheel_current_true,wheel_current_measured,wheel_temp_true,wheel_temp_measured,solar_degradation,battery_degradation,thermal_anomaly,wheel_degradation,fault_active,fault_type,fault_progress,fault_severity,fault_label,fault_requested_severity,fault_effective_severity,scenario_id,scenario_fault_type,scenario_start_time_h,scenario_severity,scenario_profile,scenario_ramp_duration_h,scenario_sensor_noise_scale,scenario_random_seed,scenario_internal_fault_name
0.0,0.0,0.0,1,600.0,350.0,-250.0,90.37202380952381,90.1891102228355,29.61488095238095,29.596404605430035,-8.44170200791912,-8.496186189431246,22.022336622077468,21.944671686761662,24.023,24.115402752495303,6.700986623240457,17.5,3000.0,3000.0,3003.873843954883,0.0006283185307179586,0.16570796326794895,0.17154630308163424,24.979227572821976,25.052319932848715,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
60.0,1.0,0.016666666666666666,1,601.2556165273943,354.15823381635516,-247.09738271103913,90.7397282480819,90.320610882937,29.629589129923275,29.596566954737252,-8.339548065534684,-8.293403297136438,22.0440820855283,21.95493316558214,24.046231823381635,24.16059139828149,6.563844954989063,17.70791169081776,3103.9558454088797,3051.97792270444,3059.721747848517,0.0019890973650273443,0.1997274341256836,0.20688175084329888,24.95874847619419,24.98635687067459,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
120.0,2.0,0.03333333333333333,1,602.5051158172811,358.134732861516,-244.37038295576508,91.10337465128988,91.12828657795461,29.644134986051597,29.649351791153894,-8.243464788928678,-8.248064876045863,22.065272182808812,21.942452075665027,24.069675442080733,24.25410684308829,6.436376938104555,17.9067366430758,3203.3683215379,3127.67312212117,3128.1865493319347,0.002620900448055877,0.21552251120139693,0.22720450291914035,24.938546098704002,25.02826919426099,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
180.0,3.0,0.05,1,603.7424104347197,361.7557050458495,-241.98670538887018,91.46347391526143,91.8506426736523,29.658538956610457,29.59443826203425,-8.159090565549752,-8.13527987991966,22.08596608540712,21.793459974671265,24.093293609048672,24.03345538053939,6.325660708547438,18.087785252292473,3293.8926261462366,3210.7828741337034,3209.1688077056624,0.002830866546587775,0.22077166366469436,0.22367743556825698,24.918597552843362,24.943978675624315,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
240.0,4.0,0.06666666666666667,1,604.961472404706,364.8628965095479,-240.0985758951581,91.82076346272446,91.65944811322284,29.67283053850898,29.627549126041373,-8.091529238626613,-8.064078522258594,22.10624304767322,22.208555064814846,24.117033549827237,24.04515547943766,6.23782763356395,18.243144825477398,3371.572412738697,3291.1776434362005,3290.1177029344726,0.002777194931208119,0.21942987328020297,0.21393617955915417,24.898879660493158,24.93410514108538,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
300.0,5.0,0.08333333333333333,1,606.156362579862,367.3205080756888,-238.83585450417326,92.17617396049855,92.28759538594421,29.68704695841994,29.61594919117173,-8.045119975681306,-8.144415555151706,22.126198644166678,22.15261621870852,24.140829332236187,24.143821424190524,6.17791643384851,18.36602540378444,3433.0127018922194,3362.0951726642097,3358.859661804085,0.0025459192073639977,0.21364798018409992,0.22387373264441435,24.879369033248576,24.6938791710786,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
360.0,6.0,0.1,1,607.3212595753644,369.0211303259031,-238.3001292494613,92.53078724807214,92.56992453821871,29.701231489922886,29.691789690504574,-8.023240697285983,-8.045618541056408,22.145940756644766,21.8907291434321,24.16460481061089,24.218176133227434,6.149791302926885,18.451056516295154,3475.5282581475767,3418.811715405893,3418.632941680721,0.0021889911831264744,0.20472477957816185,0.20769872970566075,24.860041723756545,24.91686684728868,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
420.0,7.0,0.11666666666666667,1,608.450488130146,369.8904379073655,-238.56005022278055,92.88578732280843,92.91119564737502,29.715431492912337,29.72582926745296,-8.028153664188972,-8.020566872459591,22.165585445773118,22.259042353077522,24.18827701591674,23.972765596667173,6.156100100466465,18.494521895368276,3497.2609476841367,3458.036331545015,3464.4745697379003,0.0017429323004629288,0.1935733075115732,0.2057892567550096,24.84087334921582,24.841565029191052,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
480.0,8.0,0.13333333333333333,1,609.5385467561977,369.8904379073655,-239.64810884883218,93.2424065324049,93.32868072294126,29.729696261296198,29.747632909235197,-8.060900008615953,-8.103910905904756,22.18525276215152,22.356405847963952,24.211759843580143,24.190652334076894,6.198248715912373,18.494521895368276,3497.2609476841367,3477.6486396145756,3488.810892467469,0.0012376984602625,0.18094246150656249,0.18835824918665642,24.82183963129007,24.69087065516711,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
540.0,9.0,0.15,1,610.5801345412646,369.0211303259031,-241.55900421536148,93.60186933629682,93.27160554545476,29.74407477345187,29.72986909380232,-8.121247880635556,-8.12705130786774,22.20506249014894,22.154122624633075,24.234967877864094,24.22023804812065,6.2763733710982015,18.451056516295154,3475.5282581475767,3476.588448881076,3465.444861695604,0.0007006012993672623,0.16751503248418156,0.17683640141840845,24.802917168998125,24.666171164998783,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
600.0,10.0,0.16666666666666666,1,611.5701769743577,367.3205080756888,-244.24966889866886,93.96533610549126,94.16080709062024,29.75861344421965,29.76334569664734,-8.207696549992056,-8.241926282762178,22.22512979058318,22.00392223844502,24.25782018564875,24.311976572746108,6.38930261254012,18.36602540378444,3433.0127018922194,3454.8005753866473,3458.5584145572902,0.00015772978780866564,0.15394324469521664,0.15099917169913749,24.7840842940449,24.76583437095437,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
660.0,11.0,0.18333333333333332,1,612.503850668262,364.8628965095479,-247.64095415871407,94.33384943013219,94.43215548819991,29.77335397720529,29.783632673720135,-8.317536356445093,-8.335453731501703,22.245560721450556,22.136456712362747,24.280243913814516,24.12575222697834,6.534512883262872,18.243144825477398,3371.572412738697,3413.186494062673,3424.7926547974544,-0.00036588236096057034,0.15914705902401424,0.16346285457320794,24.765371298209715,24.56222270204342,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
720.0,12.0,0.2,1,613.376606858593,361.7557050458495,-251.62090181274357,94.70828529592498,95.02209484723282,29.788331411837,29.806790013959734,-8.446961944056957,-8.432467663534696,22.266447668077678,22.190675034667002,24.302177533008585,24.175053200014545,6.708093286747719,18.087785252292473,3293.8926261462366,3353.5395601044547,3360.2500209944083,-0.0008466969717638359,0.1711674242940959,0.17090425501945855,24.746777531689744,24.379177646145344,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
780.0,13.0,0.21666666666666667,1,614.184193564921,358.134732861516,-256.049460703405,95.08931127911457,95.08856284556366,29.803572451164584,29.76691997705746,-8.59123385704722,-8.583541440508379,22.287864795185605,22.527600922307936,24.32357358603067,24.431464405805606,6.904743934917956,17.9067366430758,3203.3683215379,3278.4539408211776,3280.389002229799,-0.001263373233051744,0.1815843308262936,0.1806972238616974,24.72828196644546,24.79916650994118,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
840.0,14.0,0.23333333333333334,1,614.9226763059908,354.15823381635516,-260.7644424896356,95.47735360424795,95.41370875110245,29.819094144169917,29.795816436346826,-8.744881424931515,-8.716217778617668,22.309863726717456,22.252119781128293,24.344400820724058,24.387811703300923,7.1178360908889795,17.70791169081776,3103.9558454088797,3191.2048931150284,3203.0390624413417,-0.0015975369398450977,0.18993842349612744,0.1852904530451995,24.709865507062307,24.862489195085665,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
900.0,15.0,0.25,1,615.5884572681198,350.0,-265.5884572681198,95.8725745228017,95.86726499267124,29.83490298091207,29.777948428866058,-8.901938023329231,-8.889534179745574,22.33246974450947,22.343674271196882,24.364645614158267,24.273092989298014,7.33956004569558,17.5,3000.0,3095.602446557514,3102.8560782026084,-0.00183450180819848,0.195862545204962,0.20959178067258624,24.691511756280946,24.619817222958638,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
960.0,16.0,0.26666666666666666,1,616.178292833385,345.84176618364484,-270.3365266497401,96.27486102079239,96.01532373163302,29.850994440831695,29.888453274888118,-9.056198351635487,-9.044226614804911,22.35567885366486,22.36834193180773,24.384312625863366,24.352294934432148,7.561178286733225,17.292088309182244,2896.0441545911203,2995.8233005743177,3003.9831476150457,-0.0019638704730496467,0.19909676182624117,0.1974409259656481,24.673207665569283,24.54110324889935,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
1020.0,17.0,0.2833333333333333,1,616.6893093822022,341.865267138484,-274.82404224371817,96.68382536936933,96.66119258240167,29.867353014774775,29.82151990213463,-9.20148638909408,-9.246221802255056,22.379456074347853,22.835056932878043,24.403424651570308,24.4583082436099,7.7733881414946895,17.0932633569242,2796.6316784621,2896.227489518209,2903.3449895553726,-0.0019799684713490795,0.19949921178372698,0.1995584083133884,24.654944048653153,24.511311327636097,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
1080.0,18.0,0.3,1,617.1190172933127,338.2442949541505,-278.8747223391622,97.09881751570738,97.07655921284264,29.883952700628296,29.85558826070748,-9.331922223705668,-9.306824140595472,22.403735277205577,22.55200286748083,24.42202168385316,24.690257727613453,7.966781791143339,16.912214747707527,2706.1073738537634,2801.1674316859862,2805.137264917572,-0.001882082027516422,0.19705205068791054,0.19241902526243285,24.636715938974486,24.539380218724425,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
1140.0,19.0,0.31666666666666665,1,617.465323072968,335.1371034904521,-282.3282195825159,97.51894879484803,97.14653197875079,29.90075795179392,29.90167876771161,-9.44217601566108,-9.478924983051197,22.428420782318536,22.58274706693784,24.44015922073138,24.467708736812316,8.132375032858029,16.756855174522606,2628.427587261303,2714.797509473645,2715.8392134404494,-0.0016744841409544729,0.19186210352386182,0.1932319665058648,24.618522775982953,24.64566796976128,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
1200.0,20.0,0.3333333333333333,1,617.7265395542198,332.6794919243112,-285.0470476299086,97.9431259490592,98.1630998615367,29.917725037962366,29.912655143464296,-9.527697953912426,-9.545867577056082,22.453390798504888,22.114291464672874,24.45790589615796,24.688081782962588,8.262162264078963,16.633974596215563,2566.9872981077806,2640.8924037907127,2644.0507631624864,-0.0013662452815192232,0.18415613203798056,0.18774191560618098,24.60036841001693,24.608433153155143,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
1260.0,21.0,0.35,1,617.9013941166289,330.9788696740969,-286.922524442532,98.3700939913844,98.59442410705998,29.934803759655377,29.91441992763093,-9.584914160327042,-9.593549258289835,22.47850260823675,22.44438874528664,24.475340535956107,24.55369288130822,8.349646356867026,16.548943483704846,2524.4717418524233,2582.682072821568,2594.533146015862,-0.0009708356894861285,0.1742708922371532,0.1693105140873638,24.58226092137587,24.6301836885203,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
1320.0,22.0,0.36666666666666664,1,617.9890348863438,330.1095620926345,-287.8794727937093,98.79848606399409,98.97538955101021,29.951939442559762,29.91757108267189,-9.611380035866768,-9.58587069177248,22.503599226239025,22.702579068359338,24.49254876787772,24.511704030039052,8.39029009550866,16.505478104631727,2502.7390523158633,2542.710562568716,2542.3533137510935,-0.0005055360229247973,0.16263840057311993,0.16657118686646585,24.564212256047483,24.495404071139255,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
1380.0,23.0,0.38333333333333336,1,617.9890348863438,330.1095620926345,-287.8794727937093,99.22687813660377,99.47424944395428,29.96907512546415,29.950447327775557,-9.605884452173287,-9.608863590844734,22.52851710184386,22.62400748990815,24.509619333943963,24.37146114190036,8.38184128868036,16.505478104631727,2502.7390523158633,2522.7248074422896,2521.319457006778,9.318209224527915e-06,0.1502329552306132,0.1557218917776052,24.54623894625931,24.533173041527668,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
1440.0,24.0,0.4,1,617.9013941166289,330.9788696740969,-286.922524442532,99.65384617892896,99.34249336468993,29.98615384715716,30.07977384222599,-9.568500378708412,-9.632566337965288,22.553094319098754,22.49233790307501,24.52664026623982,24.661535919425702,8.324495959787441,16.548943483704846,2524.4717418524233,2523.5982746473564,2524.134450957493,0.0005512255660942137,0.16378063915235533,0.16972057193956616,24.528430792650212,24.706535357025544,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
1500.0,25.0,0.4166666666666667,1,617.7265395542198,332.6794919243112,-285.0470476299086,100.0,100.0,30.0,29.99541769569604,-9.501568254330287,-9.539845261633278,22.577183699661948,22.518917040424814,24.543695093302333,24.3191061590923,8.222383943335767,16.633974596215563,2566.9872981077806,2545.2927863775685,2542.1771249195085,0.0010965021756400308,0.17741255439100076,0.1813757174167185,24.510807428556266,24.396085132327805,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
1560.0,26.0,0.43333333333333335,1,617.465323072968,335.1371034904521,-282.3282195825159,100.0,100.0,30.0,29.997292929113602,-9.41094065275053,-9.381336593746765,22.600671478522536,22.40275328669483,24.56085924290496,24.540898562018103,8.085264317567404,16.756855174522606,2628.4275872613025,2586.8601868194355,2584.415669033059,0.0016213168734028807,0.190532921835072,0.18855288195583794,24.493386174654585,24.39686243117241,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
1620.0,27.0,0.45,1,617.1190172933127,338.2442949541505,-278.8747223391622,100.0,100.0,30.0,29.955063156783396,-9.295824077972073,-9.23594505955596,22.623444075061695,22.64335098010571,24.578196798457135,24.7419091715508,7.912987623088427,16.912214747707527,2706.107373853763,2646.483780336599,2657.848837969886,0.002102732758702936,0.20256831896757338,0.20042475574754767,24.47618121926103,24.526810415675723,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
1680.0,28.0,0.4666666666666667,1,616.6893093822022,341.865267138484,-274.82404224371817,100.0,100.0,30.0,30.005160267164786,-9.16080140812394,-9.147241175439351,22.645415485928414,22.549925106545498,24.595757750783328,24.644781140892448,7.713622595126845,17.0932633569242,2796.6316784621,2721.5577293993497,2720.8542745360373,0.0025197096572392597,0.21299274143098149,0.21301740396435465,24.4592029266538,24.359261935168107,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
1740.0,29.0,0.48333333333333334,1,616.178292833385,345.8417661836448,-270.33652664974016,100.0,99.95223862399814,30.0,30.01921408937268,-9.011217554991338,-9.071676980873423,22.666530204165745,22.835573982518078,24.613575865395426,24.840473996845258,7.496163345870727,17.29208830918224,2896.04415459112,2808.800941995234,2813.8912912189003,0.0028540236826568068,0.22135059206642016,0.22283665545738426,24.442457308702856,24.30114550492378,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
1800.0,30.0,0.5,1,615.5884572681198,350.0,-265.5884572681198,100.0,99.96960652038688,30.0,29.96611837723421,-8.852948575603993,-8.815475660231202,22.68676427586936,22.52638020864131,24.631667258472262,24.61188960420607,7.269975878583101,17.5,3000.0,2904.4004709976166,2900.6311785037715,0.003091063710322311,0.22727659275805778,0.2233975325500974,24.42594568866376,24.294334425876528,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
1860.0,31.0,0.5166666666666667,1,614.9226763059908,354.15823381635516,-260.7644424896356,100.0,99.91692960268745,30.0,30.0151418662245,-8.692148082987853,-8.69255288218571,22.706124607093237,22.750141420425834,24.65002974378612,24.716148935834944,7.044275063727152,17.70791169081776,3103.955845408879,3004.178158203248,3003.073176198524,0.0032204699548295168,0.23051174887073791,0.2255270091489179,24.409664577314476,24.558626013991873,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
1920.0,32.0,0.5333333333333333,1,614.184193564921,358.134732861516,-256.049460703405,100.0,99.98051017128851,30.0,30.02243697694853,-8.534982023446833,-8.527773272244135,22.724646770954827,22.72990933958623,24.668642979121984,24.5676588693686,6.827673451244848,17.9067366430758,3203.3683215378996,3103.773239870574,3105.2181125788893,0.0032365867429569625,0.23091466857392406,0.23582696466381325,24.39360577110314,24.291254238704905,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
1980.0,33.0,0.55,1,613.376606858593,361.7557050458495,-251.62090181274357,100.0,99.89749237095869,30.0,29.980195880282977,-8.387363393758118,-8.448025651516627,22.74239165424882,22.53051262450468,24.687469405793593,24.85343634767166,6.627829175916296,18.087785252292473,3293.8926261462366,3198.832933008405,3187.8397900301425,0.0031387096940383224,0.22846774235095807,0.2252610083760604,24.377756670305367,24.4472055618601,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
2040.0,34.0,0.5666666666666667,1,612.503850668262,364.8628965095479,-247.64095415871407,100.0,99.88499527421112,30.0,30.07830302983554,-8.254698471957136,-8.264182069984038,22.75944131682011,22.68199226384796,24.7064559401982,24.705800085423427,6.4512037490345175,18.243144825477398,3371.572412738697,3285.2026728735514,3291.4398274882865,0.002931116504933392,0.2232779126233348,0.21587774823847317,24.36210080321205,24.47679071500708,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.3273244849123812,0.0,72,reaction_wheel_degradation,3.487812618867782,0.3273244849123812,gradual,0.2748027638196737,1.376356300655668,201142754,reaction_wheel_degradation
