time_s,time_min,time_h,in_sunlight,solar_power_w,load_power_w,battery_power_w,battery_soc_true,battery_soc_measured,battery_voltage_true,battery_voltage_measured,battery_current_true,battery_current_measured,battery_temp_true,battery_temp_measured,electronics_temp_true,electronics_temp_measured,battery_heat_w,electronics_heat_w,wheel_target_speed_rpm,wheel_speed_true,wheel_speed_measured,wheel_torque_nm,wheel_current_true,wheel_current_measured,wheel_temp_true,wheel_temp_measured,solar_degradation,battery_degradation,thermal_anomaly,wheel_degradation,fault_active,fault_type,fault_progress,fault_severity,fault_label,fault_requested_severity,fault_effective_severity,scenario_id,scenario_fault_type,scenario_start_time_h,scenario_severity,scenario_profile,scenario_ramp_duration_h,scenario_sensor_noise_scale,scenario_random_seed,scenario_internal_fault_name
0.0,0.0,0.0,1,600.0,350.0,-250.0,90.37202380952381,90.43383881742479,29.61488095238095,29.5745278024696,-8.44170200791912,-8.481335306877257,22.022336622077468,21.969750011573154,24.023,23.985232302794323,6.700986623240457,17.5,3000.0,3000.0,3006.409701336766,0.0006283185307179586,0.16570796326794895,0.1620505298658012,24.979227572821976,25.047991552133382,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.7153074678618823,0.0,107,telemetry_dropout,2.5183881665507872,0.7153074678618823,gradual,0.2816817306050455,1.0816158419532391,2102123054,postprocessed_sensor_fault
60.0,1.0,0.016666666666666666,1,601.2556165273943,354.15823381635516,-247.09738271103913,90.7397282480819,91.05138887074874,29.629589129923275,29.622830282002532,-8.339548065534684,-8.340415655827831,22.0440820855283,21.88876558562116,24.046231823381635,23.88616349728527,6.563844954989063,17.70791169081776,3103.9558454088797,3051.97792270444,3052.5186073453774,0.0019890973650273443,0.1997274341256836,0.203676267704987,24.95874847619419,24.950964120183112,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.7153074678618823,0.0,107,telemetry_dropout,2.5183881665507872,0.7153074678618823,gradual,0.2816817306050455,1.0816158419532391,2102123054,postprocessed_sensor_fault
120.0,2.0,0.03333333333333333,1,602.5051158172811,358.134732861516,-244.37038295576508,91.10337465128988,91.04542496550778,29.644134986051597,29.640839488738187,-8.243464788928678,-8.19060374312581,22.065272182808812,22.155241085780883,24.069675442080733,24.209865031290487,6.436376938104555,17.9067366430758,3203.3683215379,3127.67312212117,3121.029550429141,0.002620900448055877,0.21552251120139693,0.2254503267163569,24.938546098704002,24.989550772463247,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.7153074678618823,0.0,107,telemetry_dropout,2.5183881665507872,0.7153074678618823,gradual,0.2816817306050455,1.0816158419532391,2102123054,postprocessed_sensor_fault
180.0,3.0,0.05,1,603.7424104347197,361.7557050458495,-241.98670538887018,91.46347391526143,91.46125953250984,29.658538956610457,29.650672866511247,-8.159090565549752,-8.189909751550216,22.08596608540712,22.084288856117073,24.093293609048672,24.261500963484014,6.325660708547438,18.087785252292473,3293.8926261462366,3210.7828741337034,3213.575239162458,0.002830866546587775,0.22077166366469436,0.22096928519843828,24.918597552843362,24.910227663526037,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.7153074678618823,0.0,107,telemetry_dropout,2.5183881665507872,0.7153074678618823,gradual,0.2816817306050455,1.0816158419532391,2102123054,postprocessed_sensor_fault
240.0,4.0,0.06666666666666667,1,604.961472404706,364.8628965095479,-240.0985758951581,91.82076346272446,91.94540259973944,29.67283053850898,29.63646875140883,-8.091529238626613,-8.133771438972294,22.10624304767322,21.988691414359852,24.117033549827237,24.15611174386401,6.23782763356395,18.243144825477398,3371.572412738697,3291.1776434362005,3289.2447595717877,0.002777194931208119,0.21942987328020297,0.22499382189909617,24.898879660493158,24.968119838239684,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.7153074678618823,0.0,107,telemetry_dropout,2.5183881665507872,0.7153074678618823,gradual,0.2816817306050455,1.0816158419532391,2102123054,postprocessed_sensor_fault
300.0,5.0,0.08333333333333333,1,606.156362579862,367.3205080756888,-238.83585450417326,92.17617396049855,91.84175261134861,29.68704695841994,29.660821046550787,-8.045119975681306,-8.089287114694233,22.126198644166678,22.016915496522287,24.140829332236187,24.091593646995285,6.17791643384851,18.36602540378444,3433.0127018922194,3362.0951726642097,3356.268576858346,0.0025459192073639977,0.21364798018409992,0.2168650146599457,24.879369033248576,24.95739000077726,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.7153074678618823,0.0,107,telemetry_dropout,2.5183881665507872,0.7153074678618823,gradual,0.2816817306050455,1.0816158419532391,2102123054,postprocessed_sensor_fault
360.0,6.0,0.1,1,607.3212595753644,369.0211303259031,-238.3001292494613,92.53078724807214,92.71585669755444,29.701231489922886,29.678695813078026,-8.023240697285983,-8.011444874686836,22.145940756644766,22.060499281358872,24.16460481061089,24.064363051417818,6.149791302926885,18.451056516295154,3475.5282581475767,3418.811715405893,3417.0723633926586,0.0021889911831264744,0.20472477957816185,0.1910511613482553,24.860041723756545,24.78334743210153,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.7153074678618823,0.0,107,telemetry_dropout,2.5183881665507872,0.7153074678618823,gradual,0.2816817306050455,1.0816158419532391,2102123054,postprocessed_sensor_fault
420.0,7.0,0.11666666666666667,1,608.450488130146,369.8904379073655,-238.56005022278055,92.88578732280843,93.20965197547685,29.715431492912337,29.75815452239069,-8.028153664188972,-8.045804283272918,22.165585445773118,22.065331181709354,24.18827701591674,24.274009174120724,6.156100100466465,18.494521895368276,3497.2609476841367,3458.036331545015,3452.9821431553005,0.0017429323004629288,0.1935733075115732,0.20471749015607787,24.84087334921582,24.926915688241692,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.7153074678618823,0.0,107,telemetry_dropout,2.5183881665507872,0.7153074678618823,gradual,0.2816817306050455,1.0816158419532391,2102123054,postprocessed_sensor_fault
480.0,8.0,0.13333333333333333,1,609.5385467561977,369.8904379073655,-239.64810884883218,93.2424065324049,93.41109321783978,29.729696261296198,29.69941629696749,-8.060900008615953,-8.084682683332176,22.18525276215152,22.14082836631382,24.211759843580143,24.237188309324136,6.198248715912373,18.494521895368276,3497.2609476841367,3477.6486396145756,3473.029780428875,0.0012376984602625,0.18094246150656249,0.17907665097036476,24.82183963129007,24.864066714450797,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.7153074678618823,0.0,107,telemetry_dropout,2.5183881665507872,0.7153074678618823,gradual,0.2816817306050455,1.0816158419532391,2102123054,postprocessed_sensor_fault
540.0,9.0,0.15,1,610.5801345412646,369.0211303259031,-241.55900421536148,93.60186933629682,93.78707488358167,29.74407477345187,29.759499243171376,-8.121247880635556,-8.185853159144736,22.20506249014894,22.18943498431945,24.234967877864094,24.230758841861658,6.2763733710982015,18.451056516295154,3475.5282581475767,3476.588448881076,3478.452112871213,0.0007006012993672623,0.16751503248418156,0.15913496056876095,24.802917168998125,24.91206779379761,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.7153074678618823,0.0,107,telemetry_dropout,2.5183881665507872,0.7153074678618823,gradual,0.2816817306050455,1.0816158419532391,2102123054,postprocessed_sensor_fault
600.0,10.0,0.16666666666666666,1,611.5701769743577,367.3205080756888,-244.24966889866886,93.96533610549126,93.882500600133,29.75861344421965,29.785308844636194,-8.207696549992056,-8.208055583934833,22.22512979058318,22.21581747326847,24.25782018564875,24.365021542017168,6.38930261254012,18.36602540378444,3433.0127018922194,3454.8005753866473,3451.046100884859,0.00015772978780866564,0.15394324469521664,0.15102434681735516,24.7840842940449,24.684500717243104,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.7153074678618823,0.0,107,telemetry_dropout,2.5183881665507872,0.7153074678618823,gradual,0.2816817306050455,1.0816158419532391,2102123054,postprocessed_sensor_fault
