time_s,time_min,time_h,in_sunlight,solar_power_w,load_power_w,battery_power_w,battery_soc_true,battery_soc_measured,battery_voltage_true,battery_voltage_measured,battery_current_true,battery_current_measured,battery_temp_true,battery_temp_measured,electronics_temp_true,electronics_temp_measured,battery_heat_w,electronics_heat_w,wheel_target_speed_rpm,wheel_speed_true,wheel_speed_measured,wheel_torque_nm,wheel_current_true,wheel_current_measured,wheel_temp_true,wheel_temp_measured,solar_degradation,battery_degradation,thermal_anomaly,wheel_degradation,fault_active,fault_type,fault_progress,fault_severity,fault_label,fault_requested_severity,fault_effective_severity,scenario_id,scenario_fault_type,scenario_start_time_h,scenario_severity,scenario_profile,scenario_ramp_duration_h,scenario_sensor_noise_scale,scenario_random_seed,scenario_internal_fault_name
0.0,0.0,0.0,1,600.0,350.0,-250.0,90.37202380952381,90.25353591966153,29.61488095238095,29.626020103686596,-8.44170200791912,-8.414001888113486,22.022336622077468,22.064736950950806,24.023,24.043386664005844,6.700986623240457,17.5,3000.0,3000.0,3005.9245859998337,0.0006283185307179586,0.16570796326794895,0.16939139783246665,24.979227572821976,25.03538947501807,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.4979576866017859,0.0,95,battery_voltage_sensor_drift,1.5259932232840856,0.4979576866017859,gradual,0.3060119381192647,1.1978263712410353,1160255759,postprocessed_sensor_fault
60.0,1.0,0.016666666666666666,1,601.2556165273943,354.15823381635516,-247.09738271103913,90.7397282480819,90.6088705727399,29.629589129923275,29.677437471143584,-8.339548065534684,-8.4073189580906,22.0440820855283,21.98409977639773,24.046231823381635,24.16004219094012,6.563844954989063,17.70791169081776,3103.9558454088797,3051.97792270444,3044.3485490018898,0.0019890973650273443,0.1997274341256836,0.20272808572291529,24.95874847619419,25.164965406705225,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.4979576866017859,0.0,95,battery_voltage_sensor_drift,1.5259932232840856,0.4979576866017859,gradual,0.3060119381192647,1.1978263712410353,1160255759,postprocessed_sensor_fault
120.0,2.0,0.03333333333333333,1,602.5051158172811,358.134732861516,-244.37038295576508,91.10337465128988,91.20661817859654,29.644134986051597,29.66574207327067,-8.243464788928678,-8.250573210422127,22.065272182808812,22.172385277235374,24.069675442080733,24.211801159815217,6.436376938104555,17.9067366430758,3203.3683215379,3127.67312212117,3121.321423537419,0.002620900448055877,0.21552251120139693,0.221386826708467,24.938546098704002,24.900551205133915,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.4979576866017859,0.0,95,battery_voltage_sensor_drift,1.5259932232840856,0.4979576866017859,gradual,0.3060119381192647,1.1978263712410353,1160255759,postprocessed_sensor_fault
180.0,3.0,0.05,1,603.7424104347197,361.7557050458495,-241.98670538887018,91.46347391526143,91.58809677787328,29.658538956610457,29.659208096139206,-8.159090565549752,-8.10864205122923,22.08596608540712,22.279825974459246,24.093293609048672,23.97902536184182,6.325660708547438,18.087785252292473,3293.8926261462366,3210.7828741337034,3207.6864755129054,0.002830866546587775,0.22077166366469436,0.2314817501045329,24.918597552843362,24.8768517950822,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.4979576866017859,0.0,95,battery_voltage_sensor_drift,1.5259932232840856,0.4979576866017859,gradual,0.3060119381192647,1.1978263712410353,1160255759,postprocessed_sensor_fault
240.0,4.0,0.06666666666666667,1,604.961472404706,364.8628965095479,-240.0985758951581,91.82076346272446,91.76363692233205,29.67283053850898,29.613626007179445,-8.091529238626613,-8.106709809430372,22.10624304767322,22.082550226631398,24.117033549827237,24.217192844144883,6.23782763356395,18.243144825477398,3371.572412738697,3291.1776434362005,3291.554221428531,0.002777194931208119,0.21942987328020297,0.22265927092705248,24.898879660493158,24.79294289757229,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.4979576866017859,0.0,95,battery_voltage_sensor_drift,1.5259932232840856,0.4979576866017859,gradual,0.3060119381192647,1.1978263712410353,1160255759,postprocessed_sensor_fault
300.0,5.0,0.08333333333333333,1,606.156362579862,367.3205080756888,-238.83585450417326,92.17617396049855,91.99981169288411,29.68704695841994,29.701168920042136,-8.045119975681306,-7.991545525029851,22.126198644166678,22.141445700918688,24.140829332236187,23.938090737580836,6.17791643384851,18.36602540378444,3433.0127018922194,3362.0951726642097,3362.107077288605,0.0025459192073639977,0.21364798018409992,0.22272063457244387,24.879369033248576,24.658028488233693,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.4979576866017859,0.0,95,battery_voltage_sensor_drift,1.5259932232840856,0.4979576866017859,gradual,0.3060119381192647,1.1978263712410353,1160255759,postprocessed_sensor_fault
360.0,6.0,0.1,1,607.3212595753644,369.0211303259031,-238.3001292494613,92.53078724807214,92.89951818392622,29.701231489922886,29.616518898399562,-8.023240697285983,-7.998039749221532,22.145940756644766,22.356573947497747,24.16460481061089,24.124027616826872,6.149791302926885,18.451056516295154,3475.5282581475767,3418.811715405893,3403.2256294343756,0.0021889911831264744,0.20472477957816185,0.19606549130723586,24.860041723756545,24.881748384834587,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.4979576866017859,0.0,95,battery_voltage_sensor_drift,1.5259932232840856,0.4979576866017859,gradual,0.3060119381192647,1.1978263712410353,1160255759,postprocessed_sensor_fault
420.0,7.0,0.11666666666666667,1,608.450488130146,369.8904379073655,-238.56005022278055,92.88578732280843,92.77869870196771,29.715431492912337,29.689750759834645,-8.028153664188972,-8.058081190590741,22.165585445773118,22.21719534825665,24.18827701591674,23.98843946355739,6.156100100466465,18.494521895368276,3497.2609476841367,3458.036331545015,3463.8528232003246,0.0017429323004629288,0.1935733075115732,0.19483667924589143,24.84087334921582,24.632869141194444,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.4979576866017859,0.0,95,battery_voltage_sensor_drift,1.5259932232840856,0.4979576866017859,gradual,0.3060119381192647,1.1978263712410353,1160255759,postprocessed_sensor_fault
480.0,8.0,0.13333333333333333,1,609.5385467561977,369.8904379073655,-239.64810884883218,93.2424065324049,93.34365129839635,29.729696261296198,29.754349112186755,-8.060900008615953,-8.058741053588195,22.18525276215152,22.032254586861995,24.211759843580143,24.07842149496513,6.198248715912373,18.494521895368276,3497.2609476841367,3477.6486396145756,3476.2247579093,0.0012376984602625,0.18094246150656249,0.18221320094007762,24.82183963129007,24.737402029921846,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.4979576866017859,0.0,95,battery_voltage_sensor_drift,1.5259932232840856,0.4979576866017859,gradual,0.3060119381192647,1.1978263712410353,1160255759,postprocessed_sensor_fault
540.0,9.0,0.15,1,610.5801345412646,369.0211303259031,-241.55900421536148,93.60186933629682,93.59278867623888,29.74407477345187,29.754643436958354,-8.121247880635556,-8.117607848613527,22.20506249014894,22.281165234639428,24.234967877864094,24.23329608714979,6.2763733710982015,18.451056516295154,3475.5282581475767,3476.588448881076,3477.9413289686668,0.0007006012993672623,0.16751503248418156,0.17286843267505528,24.802917168998125,24.878482058920984,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.4979576866017859,0.0,95,battery_voltage_sensor_drift,1.5259932232840856,0.4979576866017859,gradual,0.3060119381192647,1.1978263712410353,1160255759,postprocessed_sensor_fault
600.0,10.0,0.16666666666666666,1,611.5701769743577,367.3205080756888,-244.24966889866886,93.96533610549126,93.80781813529896,29.75861344421965,29.70173495012977,-8.207696549992056,-8.133109806268742,22.22512979058318,22.2782851208228,24.25782018564875,24.51823945367305,6.38930261254012,18.36602540378444,3433.0127018922194,3454.8005753866473,3458.179702040303,0.00015772978780866564,0.15394324469521664,0.16060940836008541,24.7840842940449,24.829439299680168,0.0,0.0,0.0,0.0,False,none,0.0,0.0,nominal,0.4979576866017859,0.0,95,battery_voltage_sensor_drift,1.5259932232840856,0.4979576866017859,gradual,0.3060119381192647,1.1978263712410353,1160255759,postprocessed_sensor_fault
